student_num,module_abb,grade,appraisal_date,pass
25018872,SCI2011,7.6,2022-11-04,1
25018872,SCI2018,9.6,2022-12-16,1
25018872,SCI2010,8.6,2023-03-31,1
25018872,SCI2033,9.0,2023-03-31,1
25018872,SCI3051,7.3,2023-06-02,1
25018872,SCI2019,9.3,2023-06-02,1
25018976,COR1003,7.5,2023-03-31,1
25018976,COR1004,8.9,2023-06-02,1
25019276,HUM3052,6.3,2022-11-04,1
25019276,SSC1007,5.1,2022-11-04,0
25019276,SCI1016,5.5,2022-12-16,0
25019276,SSC3008,8.0,2022-12-16,1
25019276,SSC2037,8.3,2023-03-31,1
25019276,HUM3019,6.6,2023-03-31,1
25019276,SSC3052,8.1,2023-06-02,1
25019276,COR1002,5.5,2023-06-02,0
25019444,SSC1029,7.0,2022-11-04,1
25019444,SSC3032,5.8,2022-12-16,0
25019444,COR1002,8.0,2023-02-16,1
25019444,SSC2006,8.3,2023-03-31,1
25019444,SSC3017,7.7,2023-03-31,1
25019444,COR1004,6.8,2023-06-02,1
25019444,SSC3052,7.4,2023-06-02,1
25019512,SSC3011,6.8,2023-03-31,1
25019728,HUM2003,7.9,2022-11-04,1
25019728,HUM3043,8.5,2022-11-04,1
25019728,HUM2057,8.7,2022-12-16,1
25019728,HUM3053,8.1,2022-12-16,1
25019728,HUM3019,8.6,2023-03-31,1
25019728,HUM2047,8.0,2023-03-31,1
25019728,HUM2031,8.9,2023-06-02,1
25019728,COR1002,8.2,2023-06-02,1
25019944,SCI2010,9.2,2023-03-31,1
25019944,SSC3018,9.6,2023-06-02,1
25019944,COR1004,8.2,2023-06-02,1
25020264,HUM3036,7.1,2022-11-04,1
25020264,HUM2005,7.8,2022-11-04,1
25020264,SSC1025,7.8,2022-12-16,1
25020264,SSC2028,7.0,2022-12-16,1
25020264,SSC3038,7.2,2023-03-31,1
25020264,HUM2056,8.2,2023-06-02,1
25020264,SSC2065,7.8,2023-06-02,1
25020364,SSC1007,8.0,2023-03-31,1
25020364,SSC2071,7.4,2023-03-31,1
25020364,SSC3003,9.3,2023-06-02,1
25020436,COR1006,8.3,2023-03-31,1
25020436,SSC3017,7.7,2023-03-31,1
25020436,SSC2008,8.6,2023-06-02,1
25020576,SSC2064,7.5,2023-03-31,1
25020576,SSC3052,7.3,2023-06-02,1
25021116,SSC3011,7.8,2023-03-31,1
25021116,SSC2008,7.5,2023-06-02,1
25021160,SSC2063,8.0,2022-11-04,1
25021160,COR1002,7.0,2023-02-16,1
25021160,SSC1030,7.7,2022-12-16,1
25021160,SSC2062,8.1,2023-03-31,1
25021160,SCI2010,5.9,2023-03-31,0
25021160,SSC2009,7.5,2023-06-02,1
25021276,SSC2063,8.4,2022-11-04,1
25021276,SSC3019,6.6,2022-11-04,1
25021276,COR1002,7.6,2022-12-16,1
25021276,HUM3029,8.3,2023-03-31,1
25021276,SCI2010,8.6,2023-03-31,1
25021276,SSC3018,8.1,2023-06-02,1
25021276,SSC2004,8.7,2023-06-02,1
25021324,COR1002,6.4,2022-12-16,1
25021324,SSC2010,7.6,2023-03-31,1
25021324,COR1006,8.3,2023-03-31,1
25021324,SSC3060,7.1,2023-06-02,1
25021324,SSC3056,8.6,2023-06-02,1
25021480,SSC2002,9.0,2022-11-04,1
25021480,HUM2003,7.5,2022-11-04,1
25021480,SSC2061,7.9,2022-12-16,1
25021480,SSC3047,8.0,2022-12-16,1
25021480,SSC3038,8.1,2023-03-31,1
25021480,SSC3018,6.2,2023-06-02,1
25021480,SSC2064,8.6,2023-03-31,1
25021564,SCI2040,7.0,2023-03-31,1
25021564,SSC3018,7.5,2023-06-02,1
25021576,SCI2010,8.5,2023-03-31,1
25021576,SSC2008,7.7,2023-06-02,1
25021652,SSC2018,9.0,2023-03-31,1
25021708,SSC3011,8.2,2023-03-31,1
25021708,COR1002,8.4,2023-06-02,1
25021832,SCI3007,6.4,2022-11-04,1
25021832,SCI3050,7.7,2022-12-16,1
25021832,COR1004,6.1,2022-12-16,1
25021832,SCI3049,6.3,2023-06-02,1
25021832,HUM2021,6.8,2023-03-31,1
25021832,SCI3052,6.1,2023-06-02,1
25021836,COR1006,8.5,2023-03-31,1
25021836,SSC3018,6.3,2023-06-02,1
25021880,SSC2025,6.6,2023-01-25,1
25021880,SSC2028,5.6,2023-04-13,0
25021880,SSC2062,5.9,2023-03-31,0
25021880,SSC3038,4.4,2023-03-31,0
25021880,SSC3018,6.0,2023-06-02,1
25021880,SCI3046,5.5,2023-07-18,0
25021900,SSC2009,8.7,2023-06-02,1
25021900,SSC3056,8.2,2023-06-02,1
25022136,SSC2018,8.3,2023-03-31,1
25022136,COR1002,7.9,2023-06-02,1
25022184,COR1006,7.2,2022-11-04,1
25022184,HUM1011,2.4,2022-11-04,0
25022184,SSC2071,7.1,2023-03-31,1
25022184,SSC3060,7.5,2023-06-02,1
25022184,SSC3040,7.6,2023-06-02,1
25022256,SSC3052,7.0,2023-06-02,1
25022256,COR1002,5.5,2023-06-02,0
25023224,SSC2063,7.7,2022-11-04,1
25023224,COR1003,6.8,2022-11-04,1
25023224,SSC3032,6.8,2022-12-16,1
25023224,COR1002,7.3,2022-12-16,1
25023224,HUM2051,7.5,2023-06-28,1
25023224,SSC2037,8.3,2023-03-31,1
25023224,SSC3052,7.9,2023-06-02,1
25023224,SSC2004,8.0,2023-06-02,1
25023576,SSC3019,7.0,2022-11-04,1
25023576,HUM1011,6.5,2022-11-04,1
25023576,SCI2034,7.1,2022-12-16,1
25023576,COR1002,6.7,2022-12-16,1
25029692,COR1003,6.6,2022-11-04,1
25029692,SSC1029,7.1,2022-11-04,1
25029692,SCI1016,6.3,2022-12-16,1
25029692,COR1002,6.2,2022-12-16,1
25029692,SCI2041,7.7,2023-03-31,1
25029692,SSC2071,7.1,2023-03-31,1
25029692,SSC1027,7.3,2023-06-02,1
25029692,SSC3056,7.8,2023-06-02,1
25030760,SSC3036,7.7,2022-11-04,1
25030760,SSC3006,8.0,2022-11-04,1
25030760,HUM2059,9.0,2022-12-16,1
25030760,SSC1027,8.0,2022-12-16,1
25030760,SSC3011,7.5,2023-03-31,1
25030760,SSC2070,9.0,2023-06-02,1
25031124,HUM1012,8.0,2022-11-04,1
25031124,COR1003,6.8,2022-11-04,1
25031124,SSC1030,8.2,2022-12-16,1
25031124,SCI3049,6.8,2023-06-02,1
25031124,COR1002,7.0,2023-06-02,1
25031224,COR1003,5.5,2023-03-31,0
25031224,HUM2016,8.1,2023-03-31,1
25031224,SSC2008,8.0,2023-06-02,1
25031224,HUM2030,7.3,2023-06-02,1
25038052,SCI2041,5.0,2023-03-31,0
25038052,SSC2037,7.2,2023-03-31,1
25038052,SSC3052,6.0,2023-06-02,1
25038052,SSC3003,7.6,2023-06-02,1
25040956,SSC2046,7.7,2022-11-04,1
25040956,SSC3006,8.2,2022-11-04,1
25040956,SSC3032,7.0,2022-12-16,1
25040956,SSC2024,6.9,2022-12-16,1
25040956,SSC3011,8.1,2023-03-31,1
25040956,SSC2037,7.3,2023-03-31,1
25040956,SSC2043,7.2,2023-06-02,1
25040956,COR1002,6.4,2023-06-02,1
25046092,SSC2064,8.5,2023-03-31,1
25046092,SSC2039,8.0,2023-03-31,1
25046092,SSC2043,9.0,2023-06-02,1
25046092,COR1002,6.2,2023-06-02,1
25047536,SSC2063,9.0,2022-11-04,1
25047536,COR1003,6.2,2022-11-04,1
25047536,SSC2048,8.5,2022-12-16,1
25047536,SSC2019,8.1,2022-12-16,1
25047536,SSC2062,5.7,2023-06-12,0
25047536,SSC2007,8.2,2023-03-31,1
25047536,COR1004,6.6,2023-06-02,1
25047536,SSC3034,6.0,2023-06-02,1
25049996,SSC3019,5.6,2023-02-15,0
25049996,HUM2003,7.0,2022-11-04,1
25049996,SSC2061,7.0,2022-12-16,1
25049996,COR1004,7.1,2022-12-16,1
25054436,SSC2018,7.3,2023-03-31,1
25054436,COR1006,8.3,2023-03-31,1
25054436,SCI2039,8.8,2023-06-02,1
25054436,SSC2022,8.3,2023-06-02,1
25055896,HUM3052,8.0,2022-11-04,1
25055896,COR1006,7.2,2022-11-04,1
25055896,SSC3032,8.8,2022-12-16,1
25055896,SSC2037,9.0,2023-03-31,1
25055896,SSC3052,9.1,2023-06-02,1
25055896,COR1002,6.4,2023-06-02,1
25056440,COR1003,6.9,2022-11-04,1
25056440,HUM2022,5.6,2022-12-16,0
25056440,HUM3053,6.2,2022-12-16,1
25056440,HUM3043,8.0,2022-11-04,1
25056440,HUM3045,0.0,2023-06-02,0
25056524,SSC1007,8.3,2022-11-04,1
25056524,SSC1029,8.3,2022-11-04,1
25056524,SSC1025,8.0,2022-12-16,1
25056524,SSC2028,7.5,2022-12-16,1
25056524,SSC2060,6.4,2023-03-31,1
25056524,COR1006,7.8,2023-03-31,1
25056524,SSC3052,8.5,2023-06-02,1
25056524,COR1002,6.1,2023-06-02,1
25057376,HUM1012,6.6,2022-11-04,1
25057376,SSC3019,5.1,2022-11-04,0
25057376,SCI2034,7.2,2022-12-16,1
25057376,SSC2061,6.7,2022-12-16,1
25057376,SCI2040,8.1,2023-03-31,1
25057376,SSC2006,9.3,2023-03-31,1
25057376,SCI3046,7.2,2023-07-18,1
25057376,SCI2009,6.4,2023-06-02,1
25057644,HUM2003,6.8,2022-11-04,1
25057644,SSC1029,7.5,2022-11-04,1
25057644,SSC3032,8.3,2022-12-16,1
25057644,HUM3040,7.8,2022-12-16,1
25057644,SSC2037,8.4,2023-03-31,1
25057644,SSC2065,9.4,2023-06-02,1
25057644,SSC3061,8.6,2023-03-31,1
25057644,SSC3051,8.2,2023-06-30,1
25059220,SSC3009,8.1,2023-03-31,1
25059220,COR1006,8.3,2023-03-31,1
25059220,SSC3056,8.6,2023-06-02,1
25059220,COR1002,7.1,2023-06-02,1
25059484,HUM2046,8.6,2022-11-04,1
25059484,SSC3006,6.0,2022-11-04,1
25059644,SCI3003,6.9,2022-11-04,1
25059644,SCI2011,6.0,2022-11-04,1
25059644,COR1002,6.6,2023-02-16,1
25059804,SSC2037,9.0,2023-03-31,1
25059804,SSC3012,8.3,2023-03-31,1
25059804,COR1002,6.1,2023-06-02,1
25059804,HUM2007,8.9,2023-06-02,1
25059856,SSC1005,5.9,2022-11-04,0
25059856,HUM2060,9.0,2023-03-02,1
25059856,HUM1003,7.2,2023-03-31,1
25060080,SCI2042,7.7,2022-11-04,1
25060080,SCI2022,7.2,2022-11-04,1
25060080,SCI3005,7.4,2022-12-16,1
25060080,SCI3050,7.7,2022-12-16,1
25060080,SCI2040,7.5,2023-03-31,1
25060080,HUM3051,8.0,2023-03-31,1
25060080,SCI2009,6.7,2023-06-02,1
25060080,SCI3052,7.1,2023-06-02,1
25060388,SSC2062,6.4,2023-03-31,1
25060388,SSC3023,7.0,2023-03-31,1
25060388,SSC3018,7.0,2023-07-18,1
25060388,SCI3046,5.6,2023-07-18,0
25060580,SSC1005,7.9,2022-11-04,1
25060580,HUM1011,5.8,2022-11-04,0
25060580,HUM2057,8.5,2022-12-16,1
25060580,HUM2060,7.3,2022-12-16,1
25060580,HUM3029,8.6,2023-03-31,1
25060580,HUM2021,8.7,2023-03-31,1
25060580,HUM2056,6.9,2023-06-02,1
25060580,COR1002,6.7,2023-06-02,1
25062320,SSC3006,8.1,2022-11-04,1
25062320,SCI3005,8.3,2022-12-16,1
25062320,SSC2061,9.0,2022-12-16,1
25062320,SCI2042,8.6,2022-11-04,1
25062320,SCI2040,8.6,2023-03-31,1
25062320,SSC3023,8.6,2023-03-31,1
25062320,SSC3018,8.1,2023-06-02,1
25062320,SCI2009,9.1,2023-06-02,1
25062552,SCI2042,8.3,2022-11-04,1
25062552,SSC3006,8.4,2022-11-04,1
25062552,SSC2061,8.8,2022-12-16,1
25062552,SCI2036,8.9,2022-12-16,1
25062552,HUM3051,8.0,2023-03-31,1
25062552,SSC3023,9.1,2023-03-31,1
25062552,SSC3018,7.8,2023-06-02,1
25062552,COR1002,7.1,2023-06-02,1
25062580,HUM2005,7.5,2022-11-04,1
25062580,HUM3043,8.2,2022-11-04,1
25062580,HUM3049,8.5,2022-12-16,1
25062580,HUM2059,9.0,2022-12-16,1
25062580,SSC3038,7.3,2023-03-31,1
25062580,HUM2047,8.0,2023-03-31,1
25062580,HUM3042,8.2,2023-06-02,1
25062580,SSC2002,7.3,2023-06-02,1
25062760,SSC2046,7.6,2022-11-04,1
25062760,SSC1029,7.0,2022-11-04,1
25062760,SCI1016,6.3,2023-03-07,1
25062760,SSC3040,7.0,2023-06-02,1
25062760,SSC2065,7.8,2023-06-02,1
25062760,SSC3061,7.6,2023-03-31,1
25063232,SSC3038,6.9,2023-03-31,1
25063232,SSC3023,7.5,2023-03-31,1
25063232,SSC3018,6.2,2023-06-02,1
25063232,COR1002,5.5,2023-06-02,0
25063400,SSC2063,8.7,2022-11-04,1
25063400,SSC1029,6.7,2023-02-06,1
25063400,HUM2022,8.3,2022-12-16,1
25063400,SSC2019,7.5,2022-12-16,1
25063400,SSC2018,8.7,2023-03-31,1
25063400,SSC2008,8.4,2023-06-02,1
25063400,SSC3056,8.4,2023-06-02,1
25064376,HUM3036,3.0,2022-11-04,0
25064376,COR1003,5.3,2022-11-04,0
25064376,SCI1016,6.9,2022-12-16,1
25064376,HUM3051,9.0,2023-03-31,1
25064376,SSC2039,8.2,2023-03-31,1
25064376,HUM2056,2.9,2023-06-02,0
25064376,COR1002,8.6,2023-06-02,1
25064844,SSC3011,7.4,2023-03-31,1
25064844,SSC3009,6.2,2023-03-31,1
25064844,COR1002,6.7,2023-06-02,1
25064844,SSC3018,6.4,2023-06-02,1
25065636,HUM1007,8.0,2022-11-04,1
25065636,SSC3019,6.5,2022-11-04,1
25065636,SSC2025,8.2,2022-12-16,1
25065636,SSC2019,8.1,2022-12-16,1
25065636,HUM2051,8.3,2023-03-31,1
25065636,HUM3029,8.3,2023-03-31,1
25065636,HUM3042,8.7,2023-06-02,1
25065636,HUM2008,8.5,2023-06-02,1
25065688,SCI1009,6.3,2022-11-04,1
25065688,SSC3036,7.6,2022-11-04,1
25065688,SSC1025,7.9,2022-12-16,1
25065688,COR1004,7.6,2022-12-16,1
25065872,SSC3019,6.6,2022-11-04,1
25065872,COR1006,8.1,2022-11-04,1
25065872,SCI2034,6.7,2022-12-16,1
25065872,SSC2061,7.4,2022-12-16,1
25065896,SCI2042,6.8,2022-11-04,1
25065896,SCI2022,7.7,2022-11-04,1
25065896,SCI2034,6.8,2022-12-16,1
25065896,SCI2037,7.3,2023-03-31,1
25065896,SCI2031,7.0,2023-06-22,1
25065896,SCI3046,4.1,2023-06-02,0
25065896,SCI3049,6.5,2023-06-02,1
25066008,COR1002,6.0,2023-06-02,1
25066168,COR1006,7.8,2023-03-31,1
25066168,COR1002,8.2,2023-06-02,1
25066340,HUM2046,6.1,2022-11-04,1
25066340,COR1006,7.8,2022-11-04,1
25066340,SSC3033,7.0,2023-06-22,1
25066340,COR1002,5.6,2022-12-16,0
25067292,HUM2051,8.6,2023-03-31,1
25067292,SSC3012,8.6,2023-03-31,1
25067292,SSC3002,8.5,2023-06-02,1
25067292,SSC3051,8.4,2023-06-02,1
25067316,HUM2058,8.4,2022-11-04,1
25067316,SCI3005,8.8,2022-12-16,1
25067316,SSC1030,9.4,2022-12-16,1
25067316,SSC3017,8.4,2023-03-31,1
25067316,SSC3018,9.6,2023-06-02,1
25067316,SCI2009,8.4,2023-06-02,1
25067508,SSC2063,8.3,2022-11-04,1
25067508,HUM2046,7.2,2022-11-04,1
25067508,SSC2061,9.1,2022-12-16,1
25067508,SSC2062,6.9,2023-03-31,1
25067508,SSC2050,8.6,2023-06-02,1
25067508,COR1002,6.6,2023-06-02,1
25067508,SSC2006,8.8,2023-03-31,1
25068436,SSC1007,7.7,2022-11-04,1
25068436,SSC3006,7.8,2022-11-04,1
25068436,SSC2024,8.7,2022-12-16,1
25068436,COR1004,7.3,2022-12-16,1
25068436,COR1006,7.7,2023-03-31,1
25068436,SSC3017,8.0,2023-03-31,1
25068436,SSC3060,7.0,2023-06-02,1
25068436,SSC3056,7.6,2023-06-02,1
25068888,HUM2058,7.7,2022-11-04,1
25068888,HUM2003,7.7,2022-11-04,1
25068888,HUM2057,8.0,2022-12-16,1
25068888,HUM2054,7.8,2023-03-31,1
25068888,HUM3044,8.5,2023-03-31,1
25068888,HUM2031,9.3,2023-06-02,1
25068888,COR1002,5.6,2023-07-19,0
25068920,SSC1007,8.1,2022-11-04,1
25068920,SSC2063,6.4,2022-11-04,1
25068920,SSC2055,6.5,2022-12-16,1
25068920,SSC2006,5.5,2023-03-31,0
25068920,SSC3017,7.8,2023-03-31,1
25068920,SSC1027,5.8,2023-06-02,0
25068920,COR1004,6.6,2023-06-02,1
25069432,COR1003,7.5,2023-03-31,1
25069432,SSC2037,8.3,2023-03-31,1
25069432,SSC2061,5.7,2023-06-02,0
25069432,COR1002,6.8,2023-06-02,1
25069536,SSC2063,9.0,2022-11-04,1
25069536,SCI1016,6.4,2022-12-16,1
25069536,HUM2051,7.9,2023-03-31,1
25069536,SSC3023,9.4,2023-03-31,1
25069536,COR1004,8.4,2023-06-02,1
25069536,SSC3018,7.5,2023-06-02,1
25069540,SSC2062,6.9,2023-06-12,1
25069540,SSC3017,8.2,2023-03-31,1
25069540,COR1002,5.7,2023-06-02,0
25069540,COR1004,7.7,2023-06-02,1
25069568,COR1003,7.6,2022-11-04,1
25069568,SSC2046,8.2,2022-11-04,1
25069568,SSC3032,7.5,2022-12-16,1
25069568,COR1002,6.9,2023-02-16,1
25069568,SSC2061,6.5,2022-12-16,1
25069812,HUM3036,7.3,2023-02-06,1
25069812,SCI2034,3.4,2022-12-16,0
25069812,SCI2036,7.3,2022-12-16,1
25069812,HUM3051,8.3,2023-07-18,1
25069812,SCI3046,1.8,2023-06-02,0
25069848,HUM3034,8.2,2023-06-02,1
25069848,COR1002,7.9,2023-06-02,1
25069960,SSC1005,5.9,2022-11-04,0
25069960,COR1003,6.4,2022-11-04,1
25069960,COR1002,4.8,2023-02-16,0
25069960,SSC2019,7.1,2022-12-16,1
25069960,SSC2006,8.5,2023-03-31,1
25069960,SSC3017,7.5,2023-03-31,1
25069960,SSC2061,5.8,2023-06-02,0
25069960,COR1004,6.5,2023-06-02,1
25070312,SSC3054,8.2,2022-11-04,1
25070312,SSC3030,7.7,2022-11-04,1
25070312,SSC2024,7.7,2022-12-16,1
25070312,COR1004,7.4,2022-12-16,1
25070312,HUM2051,7.3,2023-06-28,1
25070312,COR1006,7.8,2023-03-31,1
25070312,COR1002,7.3,2023-06-02,1
25070312,SSC3034,6.5,2023-07-10,1
25070396,COR1003,6.1,2022-11-04,1
25070396,SCI2022,6.7,2022-11-04,1
25070396,COR1002,6.4,2023-02-16,1
25070396,SCI2036,8.4,2022-12-16,1
25070396,HUM3051,8.6,2023-03-31,1
25070396,SCI2009,7.2,2023-06-02,1
25070432,HUM3052,8.0,2022-11-04,1
25070432,SSC2046,7.5,2022-11-04,1
25070432,SCI1016,6.1,2022-12-16,1
25070432,SSC3008,7.6,2022-12-16,1
25070516,SCI2022,7.7,2022-11-04,1
25070516,COR1002,7.0,2022-12-16,1
25070516,SSC2062,8.4,2023-06-12,1
25070516,HUM3051,9.0,2023-03-31,1
25070516,SCI3046,8.4,2023-06-02,1
25070516,SCI2019,8.6,2023-06-02,1
25070516,HUM3042,9.0,2023-06-02,1
25071492,SSC2024,6.2,2022-12-16,1
25071492,COR1004,7.4,2023-02-15,1
25071492,SSC3011,6.5,2023-03-31,1
25071492,SSC2009,6.5,2023-07-06,1
25073128,HUM3036,7.4,2022-11-04,1
25073128,SCI2011,6.6,2022-11-04,1
25073128,SSC3041,8.3,2022-12-16,1
25073128,SSC1030,8.8,2022-12-16,1
25073128,COR1006,7.8,2023-03-31,1
25073128,SSC2061,9.2,2023-06-02,1
25073128,COR1002,6.5,2023-06-02,1
25073260,HUM1007,7.0,2022-11-04,1
25073260,SSC1029,7.7,2022-11-04,1
25073260,COR1002,6.1,2022-12-16,1
25073260,SSC2028,7.0,2022-12-16,1
25073260,SSC3023,7.8,2023-03-31,1
25073260,SSC2071,6.9,2023-03-31,1
25073260,SSC2061,6.6,2023-07-18,1
25073260,SSC3040,7.7,2023-06-02,1
25073268,SSC3019,6.2,2022-11-04,1
25073268,SCI2011,5.2,2022-11-04,0
25073268,COR1003,6.6,2023-03-31,1
25073268,SSC3023,7.4,2023-03-31,1
25073268,SSC3018,6.4,2023-06-02,1
25073268,SCI3046,7.6,2023-06-02,1
25073268,SSC2004,8.2,2023-06-02,1
25073364,SSC2046,8.4,2022-11-04,1
25073364,SSC3006,6.2,2022-11-04,1
25073364,SSC3032,7.0,2022-12-16,1
25073364,SSC3047,7.5,2022-12-16,1
25073812,HUM1007,7.5,2022-11-04,1
25073812,HUM2003,7.8,2022-11-04,1
25073812,HUM2013,7.3,2022-12-16,1
25073812,COR1004,8.1,2022-12-16,1
25073812,SCI2041,7.6,2023-03-31,1
25073812,SSC3023,8.5,2023-03-31,1
25073812,HUM3034,6.0,2023-06-02,1
25073812,COR1002,6.7,2023-06-02,1
25073864,SSC2063,6.4,2022-11-04,1
25073864,SSC2046,8.0,2022-11-04,1
25073864,HUM2022,8.0,2022-12-16,1
25073864,SSC3040,7.7,2023-06-02,1
25073864,COR1002,4.8,2023-07-19,0
25074464,HUM2003,7.4,2022-11-04,1
25074464,SSC1029,7.4,2022-11-04,1
25074464,SCI1016,6.3,2022-12-16,1
25074464,HUM3040,7.7,2022-12-16,1
25074464,COR1006,8.3,2023-03-31,1
25074464,SSC3040,8.7,2023-06-02,1
25074464,SSC2065,8.7,2023-06-02,1
25074728,SSC3019,8.2,2022-11-04,1
25074728,SSC2046,8.0,2022-11-04,1
25074728,SSC3033,7.8,2022-12-16,1
25074728,COR1004,7.6,2022-12-16,1
25074728,SSC3017,8.4,2023-03-31,1
25074728,SSC3018,9.0,2023-06-02,1
25074728,COR1002,6.2,2023-06-02,1
25074964,SSC2002,2.2,2022-11-04,0
25074964,COR1003,5.4,2023-02-28,0
25074964,SCI1016,6.3,2023-03-07,1
25074964,SSC2055,7.7,2022-12-16,1
25074964,SCI2041,6.0,2023-03-31,1
25074964,SSC3056,8.1,2023-06-02,1
25074964,SSC3060,7.3,2023-06-02,1
25076728,HUM3052,8.8,2022-11-04,1
25076728,COR1006,8.0,2022-11-04,1
25076728,HUM3050,8.1,2022-12-16,1
25076728,HUM3040,8.0,2022-12-16,1
25077248,SSC2063,8.4,2022-11-04,1
25077248,COR1003,3.1,2022-11-04,0
25077248,SSC2061,6.6,2022-12-16,1
25077248,HUM3051,9.0,2023-03-31,1
25077248,SSC3023,8.3,2023-03-31,1
25077248,COR1004,6.8,2023-06-02,1
25077248,COR1002,6.7,2023-06-02,1
25077784,SSC1005,8.9,2022-11-04,1
25077784,COR1003,7.5,2022-11-04,1
25077784,COR1004,7.5,2022-12-16,1
25077784,HUM2057,7.7,2022-12-16,1
25077784,COR1006,7.8,2023-03-31,1
25077784,SSC2071,7.2,2023-03-31,1
25077784,SSC2004,6.7,2023-06-02,1
25077784,SSC2002,7.1,2023-06-02,1
25079872,HUM3052,8.8,2022-11-04,1
25079872,COR1006,7.9,2022-11-04,1
25079872,SSC3032,8.8,2022-12-16,1
25079872,HUM1013,8.0,2022-12-16,1
25079872,SSC2064,8.0,2023-03-31,1
25079872,HUM3019,8.3,2023-03-31,1
25079872,HUM2007,5.8,2023-06-02,0
25079872,SSC3040,8.2,2023-06-02,1
25081412,SSC2002,7.6,2022-11-04,1
25081412,SSC2046,6.4,2022-11-04,1
25081428,SCI1010,10.0,2022-11-04,1
25081428,SSC3030,8.5,2022-11-04,1
25081428,HUM3053,8.0,2022-12-16,1
25081428,SSC2024,7.5,2022-12-16,1
25081428,HUM3019,8.7,2023-03-31,1
25081428,COR1006,8.3,2023-03-31,1
25081428,SSC3052,7.6,2023-06-02,1
25081428,SSC3003,8.1,2023-06-02,1
25081476,SSC2002,7.6,2022-11-04,1
25081476,COR1006,8.0,2022-11-04,1
25081476,SSC3032,5.8,2022-12-16,0
25081476,SSC2028,6.2,2022-12-16,1
25081476,SSC3012,6.7,2023-03-31,1
25081476,SSC3040,8.4,2023-06-02,1
25081476,COR1002,6.2,2023-06-02,1
25082480,SSC2024,8.1,2022-12-16,1
25082480,SSC3012,7.6,2023-03-31,1
25082480,SSC3051,8.2,2023-06-02,1
25082480,SSC2061,7.0,2023-06-02,1
25083504,SSC2063,7.7,2022-11-04,1
25083504,SSC3019,6.2,2022-11-04,1
25083504,SSC3032,6.5,2022-12-16,1
25083504,SSC2019,7.2,2022-12-16,1
25083504,SSC2062,7.4,2023-06-12,1
25083504,COR1006,8.0,2023-03-31,1
25083504,SSC3018,7.3,2023-06-02,1
25083504,COR1004,7.1,2023-06-02,1
25084164,SSC2063,6.4,2022-11-04,1
25084164,SSC3019,5.6,2023-02-15,0
25084164,SCI2034,5.5,2023-03-08,0
25084164,SSC2061,7.0,2022-12-16,1
25084164,COR1003,6.4,2023-03-31,1
25084164,HUM3029,5.6,2023-03-31,0
25084164,SSC3018,5.8,2023-07-18,0
25084164,SSC2050,7.9,2023-06-02,1
25084280,SSC2063,7.7,2022-11-04,1
25084280,SSC2002,8.0,2022-11-04,1
25084280,SSC2061,6.6,2022-12-16,1
25084280,SSC2019,8.1,2022-12-16,1
25084280,SSC3023,9.1,2023-03-31,1
25084280,SSC3018,6.5,2023-07-18,1
25084280,COR1002,7.1,2023-06-02,1
25084280,SSC3061,8.9,2023-03-31,1
25084304,SSC2002,7.7,2022-11-04,1
25084304,SSC1007,8.1,2022-11-04,1
25084304,SCI2034,7.8,2022-12-16,1
25084304,SSC3049,8.4,2022-12-16,1
25084304,SCI2037,8.5,2023-03-31,1
25084304,COR1002,7.7,2023-06-02,1
25084304,SCI2009,6.7,2023-06-02,1
25084940,SSC2002,8.4,2022-11-04,1
25084940,COR1006,7.9,2022-11-04,1
25084940,SCI1016,6.3,2022-12-16,1
25084940,SSC2019,9.2,2022-12-16,1
25084940,SSC2018,8.7,2023-03-31,1
25084940,SSC3023,8.9,2023-03-31,1
25084940,SSC2050,8.2,2023-06-02,1
25084940,COR1002,7.5,2023-06-02,1
25085228,SSC2002,8.0,2022-11-04,1
25085228,HUM2046,8.6,2022-11-04,1
25085228,SSC3032,8.8,2022-12-16,1
25085228,SSC2024,8.5,2022-12-16,1
25085228,SSC2060,8.0,2023-03-31,1
25085228,SSC3011,8.4,2023-03-31,1
25085228,COR1004,7.6,2023-06-02,1
25085228,COR1002,7.5,2023-06-02,1
25085980,HUM3036,7.7,2022-11-04,1
25085980,HUM2046,7.9,2022-11-04,1
25085980,SCI1016,6.9,2022-12-16,1
25085980,HUM2060,9.0,2022-12-16,1
25085980,HUM3051,8.3,2023-03-31,1
25085980,COR1006,7.3,2023-03-31,1
25085980,HUM2030,8.5,2023-06-02,1
25085980,HUM3042,8.0,2023-06-02,1
25087752,SCI1009,8.5,2022-11-04,1
25087752,SSC2046,8.0,2022-11-04,1
25087752,SSC2024,9.2,2022-12-16,1
25087752,SSC3047,8.0,2022-12-16,1
25089716,SSC1007,7.0,2022-11-04,1
25089716,HUM1012,9.0,2022-11-04,1
25089716,SSC1030,7.0,2022-12-16,1
25089716,HUM3029,5.9,2023-03-31,0
25089716,SSC3017,8.4,2023-03-31,1
25089716,COR1004,7.1,2023-06-02,1
25089716,HUM3042,8.5,2023-06-02,1
25090692,HUM2046,7.5,2022-11-04,1
25090692,SSC2046,7.5,2022-11-04,1
25090692,SSC2048,8.5,2022-12-16,1
25090692,SSC1030,9.1,2022-12-16,1
25090692,SSC3017,8.2,2023-03-31,1
25090692,SSC2009,5.7,2023-06-02,0
25090692,SSC2022,6.6,2023-07-10,1
